"date","countryIsoCode","userGender","sessions","sessionDuration","pageviews","bounces","transactions","itemQuantity","transactionRevenue","id"
"2015-09-23","CA","female","23","3328.0","0","0","0","0","0.0","669"
"2015-09-23","CA","male","21","4483.0","0","0","0","0","0.0","670"
"2015-09-23","US","female","215","45640.0","178","2","5","13","1841.6","671"
"2015-09-23","US","male","179","39014.0","48","1","1","2","1103.54","672"
"2015-10-05","US","male","266","48245.0","1300","88","1","1","23.6","882"
"2015-12-14","IT","male","18","1550.0","67","10","0","0","0.0","2094"
"2015-12-14","US","female","346","59166.0","1320","119","3","5","1523.46","2095"
"2015-12-14","US","male","419","72741.0","1809","150","4","8","1292.69","2096"
"2016-05-01","CA","male","14","1518.0","42","8","0","0","0.0","4473"
"2016-05-01","GB","male","13","335.0","26","8","0","0","0.0","4474"
"2016-05-01","US","female","170","22758.0","827","57","1","2","326.48","4475"
"2016-05-01","US","male","188","29646.0","776","79","1","4","1319.57","4476"
"2016-07-20","AU","female","11","944.0","30","6","0","0","0.0","5690"
"2016-07-20","CA","female","25","11527.0","122","10","0","0","0.0","5691"
"2015-09-24","CA","female","59","11662.0","247","15","0","0","0.0","683"
"2015-09-24","CA","male","36","11590.0","217","9","0","0","0.0","684"
"2015-09-24","DE","male","11","2409.0","38","4","0","0","0.0","685"
"2015-09-24","ES","female","13","1632.0","30","9","0","0","0.0","686"
"2015-09-24","GB","female","24","1487.0","62","13","0","0","0.0","687"
"2015-09-24","GB","male","24","1829.0","62","11","0","0","0.0","688"
"2015-09-24","IT","female","12","468.0","24","5","0","0","0.0","689"
"2015-09-24","IT","male","15","424.0","25","8","0","0","0.0","690"
"2015-09-24","US","female","352","40099.0","1411","135","1","6","33.95","691"
"2015-09-24","US","male","326","74882.0","1633","109","2","6","59.38","692"
"2015-09-25","CA","female","33","7771.0","222","5","0","0","0.0","702"
"2015-09-25","CA","male","26","3356.0","140","9","0","0","0.0","703"
"2015-09-25","ES","female","10","1366.0","19","7","0","0","0.0","704"
"2015-09-25","GB","female","14","547.0","29","8","0","0","0.0","705"
"2015-09-25","GB","male","18","3908.0","134","6","0","0","0.0","706"
"2015-09-25","IT","female","22","2491.0","75","13","0","0","0.0","707"
"2015-09-25","IT","male","16","2067.0","78","5","0","0","0.0","708"
"2015-09-25","US","female","324","54217.0","1391","100","0","0","0.0","709"
"2015-09-25","US","male","276","59038.0","1397","89","3","4","403.31","710"
"2015-09-26","CA","female","31","6003.0","129","8","0","0","0.0","717"
"2015-09-26","CA","male","25","4443.0","153","8","0","0","0.0","718"
"2015-09-26","GB","male","11","48.0","13","9","0","0","0.0","719"
"2015-09-26","GR","female","12","118.0","16","10","0","0","0.0","720"
"2015-09-26","US","female","198","23466.0","767","82","0","0","0.0","721"
"2015-09-26","US","male","186","52624.0","1035","62","2","8","2325.52","722"
"2015-09-27","AU","male","12","49.0","15","9","0","0","0.0","731"
"2015-09-27","CA","female","19","2046.0","66","12","0","0","0.0","732"
"2015-09-27","CA","male","30","2016.0","116","12","0","0","0.0","733"
"2015-09-27","GB","female","14","2682.0","51","5","0","0","0.0","734"
"2015-09-27","GB","male","14","2267.0","55","9","0","0","0.0","735"
"2015-09-27","IT","male","12","2755.0","38","4","0","0","0.0","736"
"2015-09-27","US","female","171","34909.0","919","59","2","7","1277.02","737"
"2015-09-27","US","male","162","40614.0","976","59","1","1","100.0","738"
"2015-09-28","CA","female","73","14549.0","350","14","0","0","0.0","749"
"2015-09-28","CA","male","47","11506.0","318","15","0","0","0.0","750"
"2015-09-28","DE","male","10","987.0","28","4","0","0","0.0","751"
"2015-09-28","GB","female","18","1529.0","38","10","0","0","0.0","752"
"2015-09-28","GB","male","29","6795.0","96","10","0","0","0.0","753"
"2015-09-28","IT","female","19","509.0","33","11","0","0","0.0","754"
"2015-09-28","IT","male","17","1305.0","82","6","0","0","0.0","755"
"2015-09-28","SE","female","11","107.0","18","8","0","0","0.0","756"
"2015-09-28","US","female","318","68881.0","1896","75","5","29","6186.3","757"
"2015-09-28","US","male","278","60184.0","1480","77","1","6","33.95","758"
"2015-09-29","CA","female","60","16143.0","351","14","0","0","0.0","768"
"2015-09-29","CA","male","35","8741.0","201","11","0","0","0.0","769"
"2015-09-29","ES","female","11","1083.0","21","7","0","0","0.0","770"
"2015-09-29","GB","female","29","703.0","79","18","0","0","0.0","771"
"2015-09-29","GB","male","27","1132.0","97","16","0","0","0.0","772"
"2015-09-29","IT","female","16","124.0","30","12","0","0","0.0","773"
"2015-09-29","IT","male","18","2027.0","46","9","0","0","0.0","774"
"2015-09-29","US","female","326","77187.0","1578","89","3","50","8554.24","775"
"2015-09-29","US","male","275","48193.0","1324","82","4","43","4730.01","776"
"2015-09-30","AU","male","12","4048.0","49","7","0","0","0.0","787"
"2015-09-30","CA","female","72","7464.0","344","15","0","0","0.0","788"
"2015-09-30","CA","male","43","5867.0","169","13","0","0","0.0","789"
"2015-09-30","ES","female","14","1969.0","69","7","0","0","0.0","790"
"2015-09-30","GB","female","18","4022.0","53","9","0","0","0.0","791"
"2015-09-30","GB","male","27","1692.0","69","17","0","0","0.0","792"
"2015-09-30","IT","female","17","2381.0","119","7","0","0","0.0","793"
"2015-09-30","IT","male","28","1332.0","65","17","0","0","0.0","794"
"2015-09-30","US","female","357","79441.0","1907","82","3","27","13851.47","795"
"2015-09-30","US","male","299","61952.0","1642","86","3","27","10547.94","796"
"2015-10-01","CA","female","58","16114.0","287","15","0","0","0.0","807"
"2015-10-01","CA","male","39","3380.0","200","15","0","0","0.0","808"
"2015-10-01","DK","female","10","669.0","14","9","0","0","0.0","809"
"2015-10-01","FR","female","10","1304.0","24","3","0","0","0.0","810"
"2015-10-01","GB","female","25","679.0","40","16","0","0","0.0","811"
"2015-10-01","GB","male","23","2089.0","54","13","0","0","0.0","812"
"2015-10-01","IT","female","17","505.0","57","9","0","0","0.0","813"
"2015-10-01","IT","male","15","446.0","39","6","0","0","0.0","814"
"2015-10-01","US","female","329","49201.0","1512","95","5","11","556.0","815"
"2015-10-01","US","male","287","53655.0","1429","82","1","11","40.83","816"
"2016-07-20","CA","male","13","2222.0","77","4","0","0","0.0","5692"
"2015-12-15","CA","female","28","9154.0","106","7","0","0","0.0","2104"
"2015-12-15","CA","male","13","4084.0","42","6","0","0","0.0","2105"
"2015-10-06","CA","female","58","8216.0","270","14","0","0","0.0","894"
"2015-10-06","CA","male","34","5302.0","219","6","0","0","0.0","895"
"2015-10-06","FR","female","10","161.0","26","6","0","0","0.0","896"
"2015-10-06","GB","female","22","3050.0","56","11","0","0","0.0","897"
"2015-10-06","GB","male","20","1296.0","51","9","0","0","0.0","898"
"2015-10-06","IT","female","28","1736.0","75","13","0","0","0.0","899"
"2015-10-06","IT","male","45","17433.0","212","26","0","0","0.0","900"
"2015-10-06","NO","female","23","2697.0","41","20","0","0","0.0","901"
"2015-10-06","NO","male","11","65.0","15","9","0","0","0.0","902"
"2015-10-06","US","female","363","71883.0","2030","88","3","3","2168.65","903"
"2015-10-06","US","male","310","60452.0","1685","89","3","5","1129.5","904"
"2015-12-15","GB","female","15","314.0","26","10","0","0","0.0","2106"
"2015-12-15","GB","male","20","1736.0","56","10","0","0","0.0","2107"
"2015-12-15","IT","female","19","1635.0","35","11","0","0","0.0","2108"
"2015-12-15","US","female","418","75334.0","1636","140","4","11","4510.87","2109"
"2015-12-15","US","male","411","72403.0","1922","151","5","11","3797.45","2110"
"2016-07-20","GB","female","15","807.0","43","9","0","0","0.0","5693"
"2016-07-20","GB","male","13","832.0","38","8","0","0","0.0","5694"
"2016-07-20","IT","female","17","2103.0","77","6","0","0","0.0","5695"
"2015-10-07","CA","female","57","8161.0","254","13","0","0","0.0","913"
"2015-10-07","CA","male","38","15453.0","213","10","0","0","0.0","914"
"2015-10-07","GB","female","23","895.0","69","16","0","0","0.0","915"
"2015-10-07","GB","male","18","6567.0","94","8","0","0","0.0","916"
"2015-10-07","IT","female","11","498.0","40","4","0","0","0.0","917"
"2015-10-07","IT","male","20","3743.0","129","9","0","0","0.0","918"
"2015-10-07","US","female","388","76965.0","1871","101","5","12","3124.27","919"
"2015-10-07","US","male","344","91510.0","2069","88","7","25","5465.59","920"
"2016-03-01","AU","female","12","3105.0","28","6","0","0","0.0","3288"
"2016-03-01","CA","female","27","2288.0","81","12","0","0","0.0","3289"
"2016-03-01","CA","male","19","1052.0","69","3","0","0","0.0","3290"
"2015-12-16","CA","female","23","5655.0","107","9","0","0","0.0","2118"
"2015-10-08","CA","female","56","9073.0","208","15","0","0","0.0","930"
"2015-10-08","CA","male","53","8044.0","236","20","0","0","0.0","931"
"2015-10-08","FR","male","11","468.0","42","7","0","0","0.0","932"
"2015-10-08","GB","female","28","1761.0","65","15","0","0","0.0","933"
"2015-10-08","GB","male","11","819.0","34","5","0","0","0.0","934"
"2015-10-08","IT","female","29","5869.0","93","16","0","0","0.0","935"
"2015-10-08","IT","male","21","2604.0","47","12","0","0","0.0","936"
"2015-10-08","US","female","576","126518.0","2859","181","7","13","11349.74","937"
"2015-10-08","US","male","552","120193.0","2514","182","3","6","748.74","938"
"2015-10-09","CA","female","28","2776.0","64","12","0","0","0.0","948"
"2015-10-09","CA","male","26","9961.0","130","11","0","0","0.0","949"
"2015-10-09","FR","male","14","2115.0","71","8","0","0","0.0","950"
"2015-10-09","GB","female","11","462.0","57","7","0","0","0.0","951"
"2015-10-09","GB","male","22","470.0","54","17","0","0","0.0","952"
"2015-10-09","IT","female","16","694.0","34","9","0","0","0.0","953"
"2015-10-09","IT","male","16","1208.0","33","9","0","0","0.0","954"
"2015-10-09","US","female","431","88144.0","1918","151","3","8","584.83","955"
"2015-10-09","US","male","341","62159.0","1701","120","3","15","2992.59","956"
"2015-10-10","CA","female","11","2089.0","115","2","0","0","0.0","964"
"2015-10-10","CA","male","19","2004.0","58","7","0","0","0.0","965"
"2015-10-10","DK","female","11","226.0","21","7","0","0","0.0","966"
"2015-10-10","GB","female","13","3302.0","28","6","0","0","0.0","967"
"2015-10-10","IT","female","10","464.0","23","7","0","0","0.0","968"
"2015-10-10","US","female","245","40676.0","1144","89","1","2","254.75","969"
"2015-10-10","US","male","227","55433.0","1082","76","3","4","636.34","970"
"2015-10-11","GB","female","14","1208.0","39","8","0","0","0.0","975"
"2015-10-11","GB","male","13","1654.0","36","7","0","0","0.0","976"
"2015-10-11","US","female","204","19509.0","729","86","0","0","0.0","977"
"2015-10-11","US","male","228","31856.0","897","97","2","3","734.4","978"
"2015-10-12","AU","female","11","86.0","17","7","0","0","0.0","986"
"2015-10-12","CA","male","13","1316.0","30","7","0","0","0.0","987"
"2015-10-12","GB","female","17","1990.0","45","7","0","0","0.0","988"
"2015-10-12","GB","male","22","1554.0","43","12","0","0","0.0","989"
"2015-10-12","IT","male","22","545.0","59","12","0","0","0.0","990"
"2015-10-12","US","female","449","75878.0","1944","166","3","13","2809.16","991"
"2015-10-12","US","male","381","68733.0","1762","124","2","3","3702.22","992"
"2015-10-13","CA","female","35","9890.0","128","10","0","0","0.0","1002"
"2015-10-13","CA","male","27","3460.0","106","8","0","0","0.0","1003"
"2015-10-13","DE","female","11","209.0","18","6","0","0","0.0","1004"
"2015-10-13","GB","female","14","467.0","32","6","0","0","0.0","1005"
"2015-10-13","GB","male","24","1735.0","84","16","0","0","0.0","1006"
"2015-10-13","IT","female","17","2643.0","54","7","0","0","0.0","1007"
"2015-10-13","IT","male","11","389.0","17","7","0","0","0.0","1008"
"2015-10-13","US","female","482","104821.0","2114","164","4","12","1963.92","1009"
"2015-10-13","US","male","441","70025.0","1814","174","3","8","820.29","1010"
"2015-10-14","CA","female","45","10729.0","213","13","0","0","0.0","1020"
"2015-10-14","CA","male","28","6250.0","116","10","0","0","0.0","1021"
"2015-10-14","ES","female","12","117.0","17","8","0","0","0.0","1022"
"2015-10-14","GB","female","12","551.0","30","4","0","0","0.0","1023"
"2015-10-14","GB","male","22","2369.0","74","10","0","0","0.0","1024"
"2015-10-14","IT","female","19","9079.0","102","8","0","0","0.0","1025"
"2015-10-14","IT","male","21","2386.0","51","13","0","0","0.0","1026"
"2015-10-14","US","female","515","108578.0","2267","173","5","17","2443.58","1027"
"2015-10-14","US","male","412","64821.0","1456","167","2","2","915.37","1028"
"2015-10-15","BR","female","13","2949.0","58","7","0","0","0.0","1038"
"2015-10-15","CA","female","47","3471.0","132","18","0","0","0.0","1039"
"2015-10-15","CA","male","30","3592.0","119","13","0","0","0.0","1040"
"2015-10-15","GB","female","16","681.0","47","8","0","0","0.0","1041"
"2015-10-15","GB","male","20","2199.0","63","6","0","0","0.0","1042"
"2015-10-15","IT","female","29","3477.0","64","16","0","0","0.0","1043"
"2015-10-15","IT","male","20","804.0","52","10","0","0","0.0","1044"
"2015-10-15","US","female","401","76639.0","1854","125","5","21","7816.36","1045"
"2015-10-15","US","male","438","72659.0","2000","163","7","12","2793.85","1046"
"2015-10-16","IT","male","20","1051.0","66","9","0","0","0.0","1060"
"2015-10-16","US","female","447","91369.0","1970","142","3","12","2625.7","1061"
"2015-10-16","US","male","369","46670.0","1578","146","2","4","1165.43","1062"
"2015-12-16","GB","female","18","3999.0","63","9","0","0","0.0","2119"
"2015-12-16","GB","male","17","1070.0","65","6","0","0","0.0","2120"
"2015-12-16","IT","female","22","7864.0","111","12","0","0","0.0","2121"
"2015-12-16","IT","male","23","7889.0","101","8","0","0","0.0","2122"
"2015-12-16","US","female","372","67267.0","1575","117","3","5","1008.26","2123"
"2015-12-16","US","male","343","64949.0","1457","112","0","0","0.0","2124"
"2016-03-01","ES","male","11","3975.0","63","3","0","0","0.0","3291"
"2016-03-01","FR","female","12","851.0","15","10","0","0","0.0","3292"
"2015-10-17","CA","female","22","6842.0","114","7","0","0","0.0","1071"
"2015-10-17","CA","male","11","1726.0","61","4","0","0","0.0","1072"
"2015-10-17","GB","female","16","2359.0","37","10","0","0","0.0","1073"
"2015-10-17","GB","male","15","1498.0","63","8","0","0","0.0","1074"
"2015-10-17","IT","female","22","527.0","37","15","0","0","0.0","1075"
"2015-10-17","IT","male","12","124.0","14","10","0","0","0.0","1076"
"2015-10-17","US","female","262","42640.0","1064","102","3","4","1234.45","1077"
"2015-10-17","US","male","272","40184.0","1040","97","4","5","1603.12","1078"
"2015-10-18","AU","female","11","2290.0","28","7","0","0","0.0","1089"
"2015-10-18","CA","female","20","2186.0","75","9","0","0","0.0","1090"
"2015-10-18","CA","male","15","2437.0","65","3","0","0","0.0","1091"
"2015-10-18","DE","male","11","332.0","33","6","0","0","0.0","1092"
"2015-10-18","GB","female","16","198.0","30","11","0","0","0.0","1093"
"2015-10-18","GB","male","11","622.0","24","7","0","0","0.0","1094"
"2015-10-18","IT","female","21","902.0","34","15","0","0","0.0","1095"
"2015-10-18","IT","male","13","1617.0","44","7","0","0","0.0","1096"
"2015-10-18","US","female","235","23619.0","896","102","2","4","4246.25","1097"
"2015-10-18","US","male","237","29164.0","910","99","1","1","670.94","1098"
"2015-10-19","CA","female","29","4008.0","100","5","0","0","0.0","1109"
"2015-10-19","CA","male","39","6303.0","135","15","0","0","0.0","1110"
"2015-10-19","DE","male","10","209.0","17","6","0","0","0.0","1111"
"2015-10-19","ES","male","13","841.0","25","8","0","0","0.0","1112"
"2015-10-19","GB","female","27","4534.0","57","18","0","0","0.0","1113"
"2015-10-19","GB","male","25","1797.0","56","15","0","0","0.0","1114"
"2015-10-19","IT","female","25","3860.0","104","14","0","0","0.0","1115"
"2015-10-19","IT","male","11","786.0","38","5","0","0","0.0","1116"
"2015-10-19","US","female","510","93687.0","2254","177","6","24","3557.99","1117"
"2015-10-19","US","male","485","83812.0","2150","173","4","24","7729.26","1118"
