"date","countryIsoCode","userAgeBracket","sessions","sessionDuration","pageviews","bounces","transactions","itemQuantity","transactionRevenue","id"
"2015-09-04","CA","35-44","18","847.0","89","1","0","0","0.0","600"
"2015-09-04","CA","45-54","11","1896.0","41","3","0","0","0.0","601"
"2015-09-04","GB","25-34","18","839.0","23","15","0","0","0.0","602"
"2015-09-04","GB","35-44","17","1149.0","52","6","0","0","0.0","603"
"2015-09-04","IT","35-44","13","1558.0","39","6","0","0","0.0","604"
"2015-09-04","US","18-24","18","4853.0","109","4","0","0","0.0","605"
"2015-09-04","US","25-34","132","26565.0","664","35","2","4","1636.4","606"
"2015-09-04","US","35-44","118","22301.0","689","29","0","0","0.0","607"
"2015-09-04","US","45-54","75","14489.0","425","22","3","60","2772.22","608"
"2015-09-04","US","55-64","43","6730.0","256","13","0","0","0.0","609"
"2015-09-04","US","65+","33","5192.0","134","9","0","0","0.0","610"
"2015-10-01","US","55-64","63","12280.0","263","23","1","3","63.0","1115"
"2015-10-01","US","65+","35","7316.0","190","12","0","0","0.0","1116"
"2016-02-28","IT","25-34","15","1237.0","45","10","0","0","0.0","3899"
"2016-02-28","IT","35-44","10","159.0","20","5","0","0","0.0","3900"
"2016-02-28","US","18-24","25","6270.0","141","5","0","0","0.0","3901"
"2015-09-05","CA","25-34","18","3149.0","105","6","0","0","0.0","618"
"2015-09-05","US","18-24","21","3540.0","111","12","0","0","0.0","619"
"2015-09-05","US","25-34","66","10840.0","283","25","0","0","0.0","620"
"2015-09-05","US","35-44","63","13404.0","290","32","0","0","0.0","621"
"2015-09-05","US","45-54","61","5087.0","252","28","0","0","0.0","622"
"2015-09-05","US","55-64","52","7890.0","277","22","0","0","0.0","623"
"2015-09-05","US","65+","29","6973.0","127","14","0","0","0.0","624"
"2015-09-06","US","25-34","79","9365.0","317","37","0","0","0.0","630"
"2015-09-06","US","35-44","48","5126.0","165","24","0","0","0.0","631"
"2015-09-06","US","45-54","38","3449.0","198","11","0","0","0.0","632"
"2015-09-06","US","55-64","29","5455.0","166","12","0","0","0.0","633"
"2015-09-06","US","65+","32","4324.0","90","17","1","1","50.0","634"
"2015-09-07","GB","25-34","11","285.0","27","7","0","0","0.0","645"
"2015-09-07","GB","35-44","15","3876.0","62","7","0","0","0.0","646"
"2015-09-07","IT","25-34","14","159.0","22","8","0","0","0.0","647"
"2015-09-07","IT","35-44","13","348.0","34","8","0","0","0.0","648"
"2015-09-07","US","18-24","25","5271.0","141","8","0","0","0.0","649"
"2015-09-07","US","25-34","51","5018.0","222","21","1","1","765.75","650"
"2015-09-07","US","35-44","66","10889.0","379","27","3","10","3075.55","651"
"2015-09-07","US","45-54","48","7971.0","229","21","1","1","18.95","652"
"2015-09-07","US","55-64","29","6265.0","140","14","0","0","0.0","653"
"2015-09-07","US","65+","28","9487.0","139","12","0","0","0.0","654"
"2015-09-08","CA","25-34","35","6375.0","198","5","0","0","0.0","668"
"2015-09-08","CA","35-44","34","7441.0","180","8","0","0","0.0","669"
"2015-09-08","CA","45-54","14","2045.0","79","3","0","0","0.0","670"
"2015-09-08","GB","25-34","20","713.0","57","11","0","0","0.0","671"
"2015-09-08","GB","35-44","10","1124.0","39","5","0","0","0.0","672"
"2015-09-08","IT","25-34","11","411.0","24","5","0","0","0.0","673"
"2015-09-08","IT","35-44","15","1384.0","51","7","0","0","0.0","674"
"2015-09-08","US","18-24","26","3491.0","86","10","0","0","0.0","675"
"2015-09-08","US","25-34","189","53298.0","1139","51","3","7","5021.74","676"
"2015-09-08","US","35-44","153","39482.0","849","37","2","4","5633.2","677"
"2015-09-08","US","45-54","85","14936.0","379","28","0","0","0.0","678"
"2015-09-08","US","55-64","61","9105.0","219","24","0","0","0.0","679"
"2015-09-08","US","65+","24","4457.0","115","7","0","0","0.0","680"
"2015-09-09","CA","25-34","30","4013.0","142","8","0","0","0.0","690"
"2015-09-09","CA","35-44","31","3982.0","139","8","0","0","0.0","691"
"2015-09-09","CA","45-54","10","721.0","36","3","0","0","0.0","692"
"2015-09-09","US","18-24","23","1281.0","96","13","0","0","0.0","693"
"2015-09-09","US","25-34","176","45039.0","941","34","2","3","462.67","694"
"2015-09-09","US","35-44","126","18748.0","588","40","1","12","37.2","695"
"2015-09-09","US","45-54","74","10831.0","358","18","1","4","24.03","696"
"2015-09-09","US","55-64","66","11094.0","374","19","0","0","0.0","697"
"2015-09-09","US","65+","25","5059.0","143","9","0","0","0.0","698"
"2015-09-10","CA","25-34","29","4326.0","192","7","0","0","0.0","710"
"2015-09-10","CA","35-44","20","2172.0","120","5","0","0","0.0","711"
"2015-09-10","CA","45-54","14","1410.0","100","1","0","0","0.0","712"
"2015-09-10","ES","35-44","11","4608.0","61","4","0","0","0.0","713"
"2015-09-10","GB","25-34","19","1718.0","43","10","0","0","0.0","714"
"2015-09-10","US","18-24","17","1267.0","65","5","0","0","0.0","715"
"2015-09-10","US","25-34","184","53629.0","1681","54","1","2","1229.0","716"
"2015-09-10","US","35-44","147","24538.0","769","49","0","0","0.0","717"
"2015-09-10","US","45-54","90","21246.0","492","23","1","1","92.88","718"
"2015-09-10","US","55-64","74","10275.0","673","24","0","0","0.0","719"
"2015-09-10","US","65+","27","5828.0","152","7","0","0","0.0","720"
"2015-09-11","CA","25-34","27","4200.0","161","9","0","0","0.0","729"
"2015-09-11","GB","25-34","12","666.0","29","5","0","0","0.0","730"
"2015-09-11","US","18-24","19","2577.0","125","4","0","0","0.0","731"
"2015-09-11","US","25-34","218","37452.0","1178","58","2","4","1838.47","732"
"2015-09-11","US","35-44","145","17356.0","703","40","2","2","118.02","733"
"2015-09-11","US","45-54","74","20013.0","474","18","1","2","802.0","734"
"2015-09-11","US","55-64","66","6883.0","285","23","2","3","2254.6","735"
"2015-09-11","US","65+","28","4314.0","111","8","0","0","0.0","736"
"2015-09-12","US","18-24","18","3971.0","142","5","0","0","0.0","743"
"2015-09-12","US","25-34","54","14134.0","217","17","0","0","0.0","744"
"2015-09-12","US","35-44","86","19177.0","384","31","0","0","0.0","745"
"2015-09-12","US","45-54","55","6884.0","233","16","0","0","0.0","746"
"2015-09-12","US","55-64","43","7588.0","257","17","1","2","434.41","747"
"2015-09-12","US","65+","27","5210.0","145","5","1","1","33.62","748"
"2015-09-13","US","25-34","53","9835.0","236","24","0","0","0.0","754"
"2015-09-13","US","35-44","84","20348.0","523","20","2","9","1919.25","755"
"2015-09-13","US","45-54","39","6174.0","274","8","0","0","0.0","756"
"2015-09-13","US","55-64","43","9241.0","224","15","0","0","0.0","757"
"2015-09-13","US","65+","15","5361.0","88","4","0","0","0.0","758"
"2016-02-28","US","25-34","95","15236.0","340","40","0","0","0.0","3902"
"2015-12-11","CA","25-34","22","1910.0","100","5","0","0","0.0","2524"
"2015-12-11","GB","25-34","16","5356.0","75","6","0","0","0.0","2525"
"2015-12-11","IT","25-34","12","1551.0","96","8","0","0","0.0","2526"
"2015-12-11","US","18-24","57","14482.0","262","18","1","15","61.06","2527"
"2015-12-11","US","25-34","265","57644.0","1279","74","0","0","0.0","2528"
"2015-12-11","US","35-44","133","23845.0","587","44","1","1","495.0","2529"
"2015-12-11","US","45-54","109","13814.0","461","30","0","0","0.0","2530"
"2015-12-11","US","55-64","84","11753.0","405","33","0","0","0.0","2531"
"2015-09-14","CA","25-34","40","8399.0","172","7","0","0","0.0","771"
"2015-09-14","CA","35-44","22","3961.0","157","9","0","0","0.0","772"
"2015-09-14","CA","45-54","14","3780.0","107","3","0","0","0.0","773"
"2015-09-14","GB","25-34","13","1051.0","24","5","0","0","0.0","774"
"2015-09-14","GB","35-44","13","1283.0","53","5","0","0","0.0","775"
"2015-09-14","IT","25-34","10","441.0","43","2","0","0","0.0","776"
"2015-09-14","US","18-24","26","2170.0","116","15","0","0","0.0","777"
"2015-09-14","US","25-34","188","37980.0","962","57","1","1","11.92","778"
"2015-09-14","US","35-44","141","26648.0","729","46","0","0","0.0","779"
"2015-09-14","US","45-54","99","13438.0","511","22","0","0","0.0","780"
"2015-09-14","US","55-64","72","17120.0","499","17","1","1","70.77","781"
"2015-09-14","US","65+","18","5865.0","95","4","1","10","3612.32","782"
"2015-12-11","US","65+","48","5544.0","155","23","1","3","59.82","2532"
"2016-02-28","US","35-44","123","20379.0","529","38","1","1","126.3","3903"
"2015-10-02","CA","25-34","44","12726.0","299","9","0","0","0.0","1131"
"2015-10-02","CA","35-44","29","7032.0","176","3","0","0","0.0","1132"
"2015-10-02","CA","45-54","23","4972.0","231","7","0","0","0.0","1133"
"2015-10-02","CA","55-64","14","2359.0","107","4","0","0","0.0","1134"
"2015-10-02","GB","25-34","14","1230.0","35","9","0","0","0.0","1135"
"2015-10-02","GB","35-44","13","550.0","46","5","0","0","0.0","1136"
"2015-10-02","IT","25-34","14","2700.0","80","7","0","0","0.0","1137"
"2015-10-02","IT","35-44","13","1894.0","63","5","0","0","0.0","1138"
"2015-10-02","US","18-24","23","4937.0","78","11","0","0","0.0","1139"
"2015-10-02","US","25-34","127","24271.0","710","41","0","0","0.0","1140"
"2015-10-02","US","35-44","136","30245.0","689","35","2","12","3653.15","1141"
"2015-10-02","US","45-54","87","21594.0","475","27","1","1","2096.5","1142"
"2015-10-02","US","55-64","69","11489.0","270","19","2","2","157.04","1143"
"2015-09-15","AU","25-34","13","671.0","41","8","0","0","0.0","798"
"2015-09-15","CA","25-34","33","3593.0","115","8","0","0","0.0","799"
"2015-09-15","CA","35-44","18","1292.0","76","4","0","0","0.0","800"
"2015-09-15","CA","45-54","12","700.0","37","5","0","0","0.0","801"
"2015-09-15","CA","55-64","15","1442.0","54","4","0","0","0.0","802"
"2015-09-15","GB","25-34","14","305.0","42","8","0","0","0.0","803"
"2015-09-15","GB","35-44","13","237.0","33","9","0","0","0.0","804"
"2015-09-15","GB","45-54","13","2584.0","49","9","0","0","0.0","805"
"2015-09-15","IT","35-44","18","1305.0","75","9","0","0","0.0","806"
"2015-09-15","US","18-24","21","5023.0","107","7","1","3","23.9","807"
"2015-09-15","US","25-34","186","35642.0","923","51","4","24","2460.0","808"
"2015-09-15","US","35-44","160","28127.0","879","38","1","3","865.75","809"
"2015-09-15","US","45-54","105","19825.0","609","22","0","0","0.0","810"
"2015-09-15","US","55-64","76","15798.0","463","25","0","0","0.0","811"
"2015-09-15","US","65+","32","6965.0","181","6","2","3","1309.55","812"
"2015-10-02","US","65+","37","11069.0","224","13","0","0","0.0","1144"
"2016-02-28","US","45-54","58","9055.0","286","17","0","0","0.0","3904"
"2016-02-28","US","55-64","57","4285.0","132","28","0","0","0.0","3905"
"2016-02-28","US","65+","23","1628.0","64","12","0","0","0.0","3906"
"2015-10-03","CA","35-44","19","5074.0","146","2","0","0","0.0","1152"
"2015-10-03","US","18-24","13","1535.0","58","6","0","0","0.0","1153"
"2015-09-16","CA","25-34","41","4064.0","128","13","0","0","0.0","823"
"2015-09-16","CA","35-44","16","2463.0","87","5","0","0","0.0","824"
"2015-09-16","CA","45-54","24","3522.0","100","6","0","0","0.0","825"
"2015-09-16","GB","25-34","10","1784.0","22","4","0","0","0.0","826"
"2015-09-16","US","18-24","14","301.0","27","7","0","0","0.0","827"
"2015-09-16","US","25-34","171","35145.0","988","41","2","3","911.83","828"
"2015-09-16","US","35-44","131","25321.0","647","41","0","0","0.0","829"
"2015-09-16","US","45-54","86","23765.0","464","13","1","2","827.45","830"
"2015-09-16","US","55-64","68","11570.0","364","20","3","12","983.3","831"
"2015-09-16","US","65+","11","3343.0","119","0","0","0","0.0","832"
"2015-10-03","US","25-34","60","12652.0","323","22","0","0","0.0","1154"
"2015-10-03","US","35-44","89","12337.0","359","28","1","6","33.95","1155"
"2015-10-03","US","45-54","61","14129.0","366","9","3","8","2011.75","1156"
"2015-10-03","US","55-64","56","12393.0","288","20","0","0","0.0","1157"
"2015-10-03","US","65+","25","3887.0","90","7","1","1","397.27","1158"
"2015-09-17","CA","25-34","31","5697.0","57","5","0","0","0.0","843"
"2015-09-17","CA","35-44","14","2870.0","30","1","0","0","0.0","844"
"2015-09-17","CA","45-54","15","1955.0","24","1","0","0","0.0","845"
"2015-09-17","IT","25-34","11","2372.0","30","4","0","0","0.0","846"
"2015-09-17","US","18-24","22","3913.0","60","4","0","0","0.0","847"
"2015-09-17","US","25-34","114","24941.0","168","14","0","0","0.0","848"
"2015-09-17","US","35-44","90","15370.0","128","7","0","0","0.0","849"
"2015-09-17","US","45-54","70","18508.0","137","9","0","0","0.0","850"
"2015-09-17","US","55-64","40","7150.0","66","6","2","3","629.56","851"
"2015-09-17","US","65+","12","4625.0","29","2","1","3","865.75","852"
"2015-10-04","CA","45-54","12","1044.0","48","3","0","0","0.0","1165"
"2015-10-04","US","25-34","52","6510.0","181","16","0","0","0.0","1166"
"2015-10-04","US","35-44","94","16210.0","483","32","1","1","30.95","1167"
"2015-10-04","US","45-54","57","16249.0","365","11","2","6","2466.28","1168"
"2015-10-04","US","55-64","59","13474.0","357","12","1","2","226.0","1169"
"2015-10-04","US","65+","22","5212.0","119","6","0","0","0.0","1170"
"2015-10-05","CA","25-34","25","3284.0","62","14","0","0","0.0","1185"
"2015-10-05","CA","35-44","23","2665.0","100","2","0","0","0.0","1186"
"2015-10-05","CA","45-54","19","1864.0","92","7","0","0","0.0","1187"
"2015-10-05","GB","25-34","18","3718.0","27","12","0","0","0.0","1188"
"2015-10-05","GB","35-44","12","261.0","29","8","0","0","0.0","1189"
"2015-10-05","IT","18-24","41","3400.0","79","26","0","0","0.0","1190"
"2015-10-05","IT","25-34","21","490.0","43","11","0","0","0.0","1191"
"2015-10-05","IT","35-44","17","2441.0","73","8","0","0","0.0","1192"
"2015-10-05","US","18-24","21","5680.0","182","4","0","0","0.0","1193"
"2015-10-05","US","25-34","181","27308.0","904","46","0","0","0.0","1194"
"2015-09-18","CA","25-34","31","7166.0","0","0","0","0","0.0","861"
"2015-09-18","CA","35-44","20","3410.0","0","0","0","0","0.0","862"
"2015-09-18","US","18-24","13","2275.0","0","0","0","0","0.0","863"
"2015-09-18","US","25-34","105","36377.0","23","1","1","1","113.77","864"
"2015-09-18","US","35-44","83","20062.0","41","0","2","38","3085.03","865"
"2015-09-18","US","45-54","53","15943.0","80","0","0","0","0.0","866"
"2015-09-18","US","55-64","40","7314.0","20","1","1","3","117.59","867"
"2015-09-18","US","65+","17","4170.0","0","0","0","0","0.0","868"
"2015-10-05","US","35-44","178","29430.0","781","52","2","8","593.95","1195"
"2015-10-05","US","45-54","78","18060.0","409","19","1","1","23.6","1196"
"2015-10-05","US","55-64","64","10881.0","294","27","0","0","0.0","1197"
"2015-10-05","US","65+","26","4695.0","146","8","1","1","395.0","1198"
"2015-09-19","US","25-34","35","7176.0","1","1","0","0","0.0","873"
"2015-09-19","US","35-44","49","13897.0","73","1","4","20","911.77","874"
"2015-09-19","US","45-54","30","3266.0","2","0","0","0","0.0","875"
"2015-09-19","US","55-64","13","2868.0","0","0","0","0","0.0","876"
"2016-06-05","US","18-24","49","5917.0","153","34","0","0","0.0","5797"
"2016-06-05","US","25-34","75","12521.0","356","28","1","6","950.48","5798"
"2016-06-05","US","35-44","89","19366.0","494","28","2","7","4430.0","5799"
"2015-12-12","CA","25-34","15","900.0","49","9","0","0","0.0","2540"
"2015-12-12","US","18-24","29","3160.0","164","13","0","0","0.0","2541"
"2015-09-20","US","25-34","32","5384.0","39","0","1","2","52.27","882"
"2015-09-20","US","35-44","43","5487.0","23","2","1","3","1428.99","883"
"2015-09-20","US","45-54","34","14457.0","15","0","1","1","395.0","884"
"2015-09-20","US","55-64","13","2516.0","0","0","0","0","0.0","885"
"2015-09-20","US","65+","19","2195.0","0","0","0","0","0.0","886"
"2015-12-12","US","25-34","82","18567.0","338","28","3","8","506.02","2542"
"2015-12-12","US","35-44","89","17637.0","343","31","1","2","134.47","2543"
"2015-12-12","US","45-54","52","10443.0","175","22","0","0","0.0","2544"
"2015-12-12","US","55-64","57","6158.0","219","20","0","0","0.0","2545"
"2015-12-12","US","65+","35","3999.0","130","10","0","0","0.0","2546"
"2016-06-05","US","45-54","39","7413.0","226","11","1","3","76.21","5800"
"2016-06-05","US","55-64","47","8071.0","200","16","1","1","63.15","5801"
"2016-06-05","US","65+","15","3036.0","156","3","1","3","43.95","5802"
"2015-09-21","CA","25-34","27","2980.0","1","0","0","0","0.0","895"
"2015-09-21","CA","35-44","12","1267.0","0","0","0","0","0.0","896"
"2015-09-21","US","18-24","21","12367.0","0","0","0","0","0.0","897"
"2015-09-21","US","25-34","135","65070.0","187","0","2","6","1068.13","898"
"2015-09-21","US","35-44","104","20433.0","42","2","1","1","92.54","899"
"2015-09-21","US","45-54","67","18873.0","6","0","0","0","0.0","900"
"2015-09-21","US","55-64","50","8911.0","16","0","1","8","679.38","901"
"2015-09-21","US","65+","22","2252.0","1","0","0","0","0.0","902"
"2015-07-11","US","18-24","11","1456.0","37","2","0","0","0.0","6687"
"2015-07-11","US","25-34","52","11213.0","231","9","0","0","0.0","6688"
"2015-10-06","CA","25-34","36","6693.0","173","6","0","0","0.0","1214"
"2015-10-06","CA","35-44","20","1849.0","75","4","0","0","0.0","1215"
"2015-10-06","CA","45-54","18","1669.0","75","6","0","0","0.0","1216"
"2015-10-06","GB","25-34","15","1176.0","37","6","0","0","0.0","1217"
"2015-10-06","GB","35-44","10","1462.0","38","4","0","0","0.0","1218"
"2015-09-22","CA","25-34","35","6314.0","1","1","0","0","0.0","910"
"2015-09-22","US","18-24","17","7303.0","4","0","0","0","0.0","911"
"2015-09-22","US","25-34","131","32074.0","91","0","2","3","165.66","912"
"2015-09-22","US","35-44","137","37718.0","30","0","2","2","165.69","913"
"2015-09-22","US","45-54","76","21911.0","1","1","0","0","0.0","914"
